16.02.2018 00:01:41:241 || Form1.Create Start
16.02.2018 08:36:08:28 || UInitForms.InputInSystem
16.02.2018 08:36:08:28 || UInitForms.InitMyStartWindow
16.02.2018 08:36:08:28 || UInitForms.InitMyStartWindow - Вход в систему выполнен
16.02.2018 08:36:08:28 || UInitForms.InitMainForm
16.02.2018 08:36:08:28 || UInitForms.InitPanelControl
16.02.2018 08:36:08:28 || UCommon.SetMainGridPanel Start
16.02.2018 08:36:08:28 || UCommon.SetMainGridPanel MainGrid=projects
16.02.2018 08:36:08:28 || UCommon.CheckedClipsInList Start GridClips
16.02.2018 08:36:08:28 || UCommon.CheckedClipsInList Finish GridClips
16.02.2018 08:36:08:28 || UCommon.SetMainGridPanel Finish
16.02.2018 08:36:08:28 || UInitForms.InitPanelClips
16.02.2018 08:36:08:28 || UGrid.initgrid Grid=GridClips Width=1560
16.02.2018 08:36:08:28 || UInitForms.InitPanelPlayList
16.02.2018 08:36:08:28 || UGrid.initgrid Grid=GridActPlayList Width=1560
16.02.2018 08:36:08:28 || UInitForms.InitPanelProject
16.02.2018 08:36:08:28 || UGrid.initgrid Grid=GridLists Width=1560
16.02.2018 08:36:08:28 || UInitForms.InitPanelPrepare
16.02.2018 08:36:08:28 || TForm1.CheckBox1Click GridGRTemplate.Visible:=false
16.02.2018 08:36:08:28 || UGrid.initgrid Grid=GridGRTemplate Width=349
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.SetDefaultFonts;
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.Draw Start
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=-1 IDTimeline=1
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Init Result=152
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.Draw Finish
16.02.2018 08:36:08:28 || UInitForms.InitPanelAir
16.02.2018 08:36:08:28 || UInitForms.MyStartWindow - Вход в систему выполнен
16.02.2018 08:36:08:28 || UCommon.loadoldproject Start
16.02.2018 08:36:08:28 || UCommon.initnewproject Start
16.02.2018 08:36:08:28 || UInitForms.InitPanelPrepare
16.02.2018 08:36:08:28 || TForm1.CheckBox1Click GridGRTemplate.Visible:=false
16.02.2018 08:36:08:28 || UGrid.initgrid Grid=GridGRTemplate Width=349
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.SetDefaultFonts;
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.Draw Start
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 08:36:08:28 || UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 08:36:08:28 || UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 08:36:08:28 || UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 08:36:08:28 || UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 08:36:08:28 || UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 08:36:08:28 || UDrawTimelines.TTLNames.Draw Finish
16.02.2018 08:36:08:28 || UGrid.MyGridDeleteRow Grid=GridClips Row=1
16.02.2018 08:36:08:28 || UGrid.GridClear Row=1
16.02.2018 08:36:08:28 || UGrid.MyGridDeleteRow Grid=GridActPlayList Row=1
16.02.2018 08:36:08:28 || UGrid.GridClear Row=1
16.02.2018 08:36:08:28 || UGrid.MyGridDeleteRow Grid=GridLists Row=1
16.02.2018 08:36:08:28 || UGrid.GridClear Row=1
16.02.2018 08:36:08:28 || UCommon.initnewproject Finish
16.02.2018 08:36:08:28 || UCommon.CheckedClipsInList Start GridClips
16.02.2018 08:36:08:28 || UCommon.CheckedClipsInList-2 GridClips File=Не существует
16.02.2018 08:36:08:28 || UCommon.CheckedClipsInList Finish GridClips
16.02.2018 08:36:08:28 || UCommon.loadoldproject Finish
16.02.2018 08:36:08:28 || UInitForms.UpdatePanelAir
16.02.2018 08:36:08:28 || Form1.Create Finish
16.02.2018 08:36:08:28 || UInitForms.InitNewProject
16.02.2018 08:36:08:28 || UInitForms.InitPlaylists
16.02.2018 08:36:08:28 || UInitForms.InitEditTimeline
16.02.2018 08:36:09:29 || UInitForms.InitFrButtonOptions
16.02.2018 08:36:09:29 || UGrid.initgrid Grid=StringGrid1 Width=512
16.02.2018 08:36:09:29 || UInitForms.InitImportFiles
16.02.2018 08:36:09:29 || UInitForms.InitTextTemplates
16.02.2018 08:36:09:29 || UInitForms.InitMyMessage
16.02.2018 08:36:09:29 || UInitForms.InitImageTemplate
16.02.2018 08:36:09:29 || UGrid.initgrid Grid=GridImgTemplate Width=386
16.02.2018 08:36:09:29 || UInitForms.InitFrSetTemplate
16.02.2018 08:36:09:29 || UInitForms.InitFrSetEventData
16.02.2018 08:36:09:29 || UInitForms.InitFrSortGrid
16.02.2018 08:36:09:29 || UInitForms.InitFrShiftTL
16.02.2018 08:36:09:29 || UInitForms.InitFrShortNum
16.02.2018 08:36:09:29 || UInitForms.InitFrMediaCopy
16.02.2018 08:36:09:29 || UInitForms.InitFPageSetup
16.02.2018 08:36:09:29 || UInitForms.InitfrMyPrint
16.02.2018 08:36:09:29 || UInitForms.InitFrLTC
16.02.2018 08:36:09:29 || UInitForms.InitfrTimeCode
16.02.2018 08:36:09:29 || UInitForms.InitfrMyTextTemplate
16.02.2018 08:36:09:29 || UInitForms.InitfrNewList
16.02.2018 08:36:39:239 || UMyFiles.ReadProjectFromFile Start FileName=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\test3 - копия.proj
16.02.2018 08:36:39:239 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridLists
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridClips
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridImgTemplate
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 08:36:39:239 |201822133847263| UGrid.MyGridDeleteRow Grid=GridGRTemplate Row=1
16.02.2018 08:36:39:239 |201822133847263| UGrid.GridClear Row=1
16.02.2018 08:36:39:239 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 08:36:39:239 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 08:36:40:240 |201822133847263| UMyFiles.ReadProjectFromFile Finish FileName=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\test3 - копия.proj
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 08:36:40:240 |201822133847263| TForm1.Label2Click Start
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer Start
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer - Очистка памяти
16.02.2018 08:36:40:240 |201822133847263| UMyFiles.DeleteFilesMask Dir=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\Temp Mask=*.undo
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer-Очистка UNDO
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer |  | File:  | Clip:  | ClipID= | Start= | Duration= 00:07:00:00
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyStartPlay=-00:00:00:01 Synchro=false
16.02.2018 08:36:40:240 |201822133847263| UCommon.SwitcherVideoPanels Command=1
16.02.2018 08:36:40:240 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false SwitcherVideoPanels-2
16.02.2018 08:36:40:240 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false SwitcherVideoPanels-2
16.02.2018 08:36:40:240 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 08:36:40:240 |201822133847263| UMyFiles.LoadClipEditingFromFile Start ClipName=defaultclip
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLParameters.UpdateParameters
16.02.2018 08:36:40:240 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 08:36:40:240 |201822133847263| UMain.StopMyTimer
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=-1 IDTimeline=-1
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TypeTL=tlDevise
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Edit.IDTimeline=1 Position=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Draw
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=-1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=-1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=-1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawBitmap
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawTimelines
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer CurrentEvents : Number=-1 Image=
16.02.2018 08:36:40:240 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false LoadDefaultClipToPlayer-2
16.02.2018 08:36:40:240 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false LoadDefaultClipToPlayer-2
16.02.2018 08:36:40:240 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TemplateToScreen
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.AirDevices.Init TLZone.TLEditor.Index=1
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.SetValues
16.02.2018 08:36:40:240 |201822133847263| UActPlayList.LoadDefaultClipToPlayer Пустой клип загружен.
16.02.2018 08:36:40:240 |201822133847263| Message:WMEraseBackGround
16.02.2018 08:36:40:240 |201822133847263| UInitForms.UpdatePanelPrepare
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UGrid.initgrid Grid=GridGRTemplate Width=355
16.02.2018 08:36:40:240 |201822133847263| UGrid.MyGridDeleteRow Grid=GridGRTemplate Row=1
16.02.2018 08:36:40:240 |201822133847263| UGrid.GridClear Row=1
16.02.2018 08:36:40:240 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 08:36:40:240 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 08:36:40:240 |201822133847263| UInitForms.UpdatePanelAir
16.02.2018 08:36:40:240 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 08:36:40:240 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 08:36:40:240 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 08:36:40:240 |201822133847263| TForm1.Label2Click Finish
16.02.2018 08:36:40:240 |201822133847263| UCommon.SetMainGridPanel Start
16.02.2018 08:36:40:240 |201822133847263| Message:WMEraseBackGround
16.02.2018 08:36:40:240 |201822133847263| UCommon.SetMainGridPanel MainGrid=projects
16.02.2018 08:36:40:240 |201822133847263| UCommon.CheckedClipsInList Start GridClips
16.02.2018 08:36:40:240 |201822133847263| UCommon.CheckedClipsInList-1 GridClips File=C:\last\Брегель\Брейгель поклонение волхвов fin.movНе существует
16.02.2018 08:36:40:240 |201822133847263| UCommon.CheckedClipsInList-1 GridClips File=C:\last\Брегель\I_S_Bah_Fantaziya_Bolshoj_Organ_Kafedralnogo_-_Esli_muzyka_Mocarta_prakticheski_dostigla_sovershenstva_i (1).mp3Не существует
16.02.2018 08:36:40:240 |201822133847263| UCommon.CheckedClipsInList GridClips File=G:\Детские\Вове посмотреть\Fantomas Collection HD\Fanto?mas se de?chai?ne (HD).m4vНайден
